Date,KOSPI_Open,KOSPI_Close,Signal,Intraday_Return,Strategy_Return,Buy_Hold_Equity,Strategy_Equity,Year
2022-12-22,3390.8441308255524,3390.2785807182313,0.0,-0.00016678740912323686,-0.0,11057943.759052984,10594305.511728423,2022
2022-12-23,3387.9629089496193,3392.1706108620947,0.0,0.001241956309899539,0.0,11071677.242079055,10594305.511728423,2022
2022-12-26,3391.7894690995954,3392.7250565373784,1.0,0.0002758388886769936,0.0002758388886769936,11074731.2412253,10597227.833187085,2022
2022-12-27,3385.406078571327,3392.3953760763548,1.0,0.0020645374122969518,0.0020645374122969518,11097595.438203942,10619106.206515335,2022
2022-12-28,3398.604787776008,3392.424410134127,0.0,-0.001818504365117879,-0.0,11077414.412457256,10619106.206515335,2022
2022-12-29,3391.9822011546953,3393.099213821469,1.0,0.00032930970757849565,0.00032930970757849565,11081062.312558148,10622603.181274949,2022
2022-12-30,3394.7935461460957,3395.1657107640367,0.0,0.00010962805628156325,0.0,11082277.10788101,10622603.181274949,2022
2023-01-02,3398.8033788111284,3396.930801448813,1.0,-0.0005509519538522412,-0.0005509519538522412,11076171.30565529,10616750.637297228,2023
2023-01-03,3385.1646591391495,3397.5241144225383,1.0,0.003651064727389519,0.003651064727389519,11116611.124023892,10655513.081068553,2023
2023-01-04,3388.4090700266493,3397.544311551068,1.0,0.002696026759350767,0.002696026759350767,11146581.805087557,10684240.629469726,2023
2023-01-05,3375.0191588682296,3397.5023831267767,0.0,0.006661658260359804,0.0,11220836.523844196,10684240.629469726,2023
2023-01-06,3403.258522633997,3398.6973799862067,1.0,-0.001340228083601569,-0.001340228083601569,11205798.043613438,10669921.310126154,2023
2023-01-09,3386.3375748911035,3399.2585436018608,1.0,0.0038156174406720478,0.0038156174406720478,11248555.082065297,10710633.647967668,2023
2023-01-10,3400.610459758818,3400.3404918689,0.0,-7.938806667584508e-05,-0.0,11247662.081024434,10710633.647967668,2023
2023-01-11,3404.1249507187053,3400.591205373959,1.0,-0.0010380774489492373,-0.0010380774489492373,11235986.136664722,10699515.180713756,2023
2023-01-12,3406.736272673369,3402.5331882049727,1.0,-0.0012337569250988611,-0.0012337569250988611,11222123.660958296,10686314.579764351,2023
2023-01-13,3390.243065679511,3405.8733705405716,1.0,0.004610378830736783,0.004610378830736783,11273861.90232069,10735582.53828149,2023
2023-01-16,3405.2075738805515,3406.6589411340256,0.0,0.0004262199064182237,0.0,11278667.04668567,10735582.53828149,2023
2023-01-17,3423.7291683230587,3407.316925392081,1.0,-0.004793674418767324,-0.004793674418767324,11224600.788986176,10684119.650897164,2023
2023-01-18,3424.8405656657565,3407.111274920963,0.0,-0.005176676229115884,-0.0,11166494.664900517,10684119.650897164,2023
2023-01-19,3417.2030338579098,3406.7395751337426,1.0,-0.0030619950352654968,-0.0030619950352654968,11132302.913675275,10651404.929569934,2023
2023-01-20,3410.188828830793,3406.1641600127764,0.0,-0.0011801894323244522,-0.0,11119164.687419118,10651404.929569934,2023
2023-01-23,3395.8934879367216,3406.525268891794,1.0,0.0031307757421839,0.0031307757421839,11153976.298495838,10684752.08974361,2023
2023-01-24,3413.8692770687944,3406.8449948151,0.0,-0.0020575721223061727,-0.0,11131026.187811188,10684752.08974361,2023
2023-01-25,3405.2299333184083,3407.270665012863,0.0,0.0005992933618041985,0.0,11137696.937915614,10684752.08974361,2023
2023-01-26,3413.000279660605,3408.0947914128446,0.0,-0.001437295003166028,-0.0,11121688.781759968,10684752.08974361,2023
2023-01-30,3401.624419966061,3407.8236366601814,1.0,0.0018224283250478646,0.0018224283250478646,11141957.262418214,10704224.284598075,2023
2023-01-31,3406.0556600116897,3408.4101020345392,1.0,0.0006912517756216818,0.0006912517756216818,11149659.160159761,10711623.598641455,2023
2023-02-01,3410.0885465954593,3408.2796144188023,0.0,-0.0005304648697357361,-0.0,11143744.65766577,10711623.598641455,2023
2023-02-02,3410.797768214952,3408.875275504398,1.0,-0.0005636489880666007,-0.0005636489880666007,11137463.497266205,10705586.002839532,2023
2023-02-03,3413.9243929672334,3408.558240490404,1.0,-0.0015718427999998896,-0.0015718427999998896,11119957.155457765,10688758.50456119,2023
2023-02-06,3402.635580978345,3409.1195667116103,0.0,0.0019055774792671176,0.0,11141147.095383622,10688758.50456119,2023
2023-02-07,3395.381314783565,3410.034857106744,0.0,0.004315728033071675,0.0,11189229.256223742,10688758.50456119,2023
2023-02-08,3426.6565779708358,3410.372412787607,0.0,-0.00475220227434392,-0.0,11136055.77550416,10688758.50456119,2023
2023-02-09,3435.8402640269683,3411.3454568100506,0.0,-0.00712920430946018,-0.0,11056664.558679048,10688758.50456119,2023
2023-02-10,3415.9243766413797,3411.945968992212,0.0,-0.0011646650248972046,-0.0,11043787.248175533,10688758.50456119,2023
2023-02-13,3398.393800520436,3412.7937690625718,1.0,0.004237286608729907,0.004237286608729907,11090582.939991891,10734049.837836515,2023
2023-02-14,3404.877502631479,3413.870859473377,1.0,0.0026413158285276683,0.0026413158285276683,11119876.672258891,10762401.853577398,2023
2023-02-15,3419.085044372464,3414.4735984286663,1.0,-0.0013487368357180118,-0.0013487368357180118,11104878.884982374,10747886.205756677,2023
2023-02-16,3428.2112099742453,3415.2239971299846,0.0,-0.0037883350962959472,-0.0,11062809.88256228,10747886.205756677,2023
2023-02-17,3402.79711752704,3415.9761628260253,0.0,0.00387300354496678,0.0,11105656.184454735,10747886.205756677,2023
2023-02-20,3414.702008969195,3416.7888948312047,1.0,0.0006111472850423016,0.0006111472850423016,11112443.37608048,10754454.74723127,2023
2023-02-21,3418.797270337005,3416.904537302372,1.0,-0.0005536254082847414,-0.0005536254082847414,11106291.245079355,10748500.807830954,2023
2023-02-22,3425.76708340153,3416.5003927154535,0.0,-0.002704997292715894,-0.0,11076248.757329302,10748500.807830954,2023
2023-02-23,3412.9786528935842,3418.247515425546,1.0,0.0015437724837497058,0.0015437724837497058,11093347.965384033,10765094.047619646,2023
2023-02-24,3402.2109983759547,3418.575800600668,0.0,0.004810049180525633,0.0,11146707.514674215,10765094.047619646,2023
2023-02-27,3424.946633433082,3420.2065432234062,1.0,-0.0013839895090348442,-0.0013839895090348442,11131280.588413626,10750195.270393968,2023
2023-02-28,3431.747646783016,3421.474144498091,1.0,-0.0029936648443703584,-0.0029936648443703584,11097957.26504327,10718012.788742872,2023
2023-03-01,3420.626390845339,3422.6605817548616,0.0,0.0005946837441723751,0.0,11104557.039822312,10718012.788742872,2023
2023-03-02,3426.8215796148456,3422.982896904364,0.0,-0.0011201875035795616,-0.0,11092117.853793515,10718012.788742872,2023
2023-03-03,3418.110370815184,3423.0360625834874,1.0,0.0014410569683063201,0.0014410569683063201,11108102.227519998,10733458.055758487,2023
2023-03-06,3414.350730252191,3422.757528346578,1.0,0.0024621952337526842,0.0024621952337526842,11135452.543880636,10759885.925025059,2023
2023-03-07,3433.2971470227217,3422.875517388368,1.0,-0.003035458099917565,-0.003035458099917565,11101651.344260063,10727224.742139751,2023
2023-03-09,3426.8545675400887,3423.8643678595818,0.0,-0.0008725785181638024,-0.0,11091964.281780919,10727224.742139751,2023
2023-03-10,3428.90123458341,3423.449638089372,1.0,-0.0015898960398899042,-0.0015898960398899042,11074329.211694716,10710169.570003213,2023
2023-03-13,3438.876884768684,3423.7568198417634,1.0,-0.004396803210341527,-0.004396803210341527,11025637.565464357,10663079.06205452,2023
2023-03-14,3412.9222489338204,3425.133930119441,1.0,0.003578071897018864,0.003578071897018864,11065088.08938406,10701232.325582149,2023
2023-03-15,3419.461638415271,3426.28152187641,1.0,0.001994431925927298,0.001994431925927298,11087156.654332725,10722575.204979055,2023
2023-03-17,3427.904894220811,3426.8499421327056,0.0,-0.0003077541882460233,-0.0,11083744.535436615,10722575.204979055,2023
2023-03-20,3421.048491774205,3427.928614076382,1.0,0.002011115106588024,0.002011115106588024,11106035.221509393,10744139.537955316,2023
2023-03-21,3435.9822224903496,3428.2047480019937,0.0,-0.0022635374646143847,-0.0,11080896.29470218,10744139.537955316,2023
2023-03-22,3426.277419305369,3429.103872692296,1.0,0.0008249341898005635,0.0008249341898005635,11090037.304909315,10753002.746000161,2023
2023-03-23,3418.893378410408,3429.8467206970436,0.0,0.0032037683174923615,0.0,11125567.215066591,10753002.746000161,2023
2023-03-24,3430.523480990415,3430.121859941609,0.0,-0.00011707281732120656,-0.0,11124264.713568429,10753002.746000161,2023
2023-03-27,3431.874708165629,3430.7251161474255,0.0,-0.0003349749381782452,-0.0,11120538.363683723,10753002.746000161,2023
2023-03-28,3440.345027833798,3431.911102530482,0.0,-0.002451476591761148,-0.0,11093276.62419737,10753002.746000161,2023
2023-03-29,3435.958776421594,3432.4678397504777,1.0,-0.001016000743394252,-0.001016000743394252,11082005.846900506,10742077.687216505,2023
2023-03-30,3437.2164502237565,3433.0405152855406,0.0,-0.0012149176517365357,-0.0,11068542.12238046,10742077.687216505,2023
2023-03-31,3436.3392382692577,3432.941262829158,1.0,-0.0009888358524844376,-0.0009888358524844376,11057597.151095115,10731455.535669211,2023
2023-04-03,3431.0027922493477,3435.775121573077,1.0,0.001390943002002265,0.001390943002002265,11072977.638471391,10746382.378647849,2023
2023-04-04,3428.392818121194,3435.224212571065,1.0,0.00199259385148709,0.00199259385148709,11095041.585631462,10767795.554101272,2023
2023-04-05,3438.2008860684828,3435.5605645096575,1.0,-0.0007679369665466451,-0.0007679369665466451,11086521.293052483,10759526.56584706,2023
2023-04-06,3432.1271535834635,3435.6147695958557,1.0,0.001016167483407715,0.001016167483407715,11097787.05549459,10770460.046880135,2023
2023-04-10,3453.0315082542083,3436.6418501430207,0.0,-0.00474645483888847,-0.0,11045111.910424083,10770460.046880135,2023
2023-04-11,3450.479649677237,3437.4774048594313,0.0,-0.003768242719246806,-0.0,11003491.247884363,10770460.046880135,2023
2023-04-12,3444.00351551454,3438.170907876432,1.0,-0.0016935544960490212,-0.0016935544960490212,10984856.235809272,10752219.685843226,2023
2023-04-13,3442.0746099372427,3440.543058780966,1.0,-0.0004449500170202736,-0.0004449500170202736,10979968.523840185,10747435.485511003,2023
2023-04-14,3439.635178074035,3442.304566156513,1.0,0.0007760672118641843,0.0007760672118641843,10988489.717398837,10755776.217802934,2023
2023-04-17,3429.2810502197995,3442.918770200342,0.0,0.00397684522814723,0.0,11032189.24029602,10755776.217802934,2023
2023-04-18,3440.6859799845283,3444.5336939682793,0.0,0.0011182985038837856,0.0,11044526.521018006,10755776.217802934,2023
2023-04-19,3445.581521463181,3445.9963528749217,0.0,0.00012039518123607706,0.0,11045856.22879017,10755776.217802934,2023
2023-04-20,3448.368471397161,3445.8022110794404,1.0,-0.0007441955054997562,-0.0007441955054997562,11037635.952230306,10747771.817483485,2023
2023-04-21,3450.6559994343766,3446.096227281496,1.0,-0.0013214218263507549,-0.0013214218263507549,11023050.579171715,10733569.477219224,2023
2023-04-24,3455.621204838456,3446.708422147678,1.0,-0.002579212871566594,-0.002579212871566594,10994619.785233987,10705885.316665726,2023
2023-04-25,3439.5514623426952,3447.579887381472,1.0,0.002334148835007932,0.002334148835007932,11020282.864197046,10730874.44640535,2023
2023-04-26,3440.515014206548,3447.9211192880757,1.0,0.0021526152482829186,0.0021526152482829186,11044005.293130908,10753973.89036609,2023
2023-04-27,3462.9284374495155,3449.1937702634013,1.0,-0.003966200120563257,-0.003966200120563257,11000202.55800579,10711321.477825586,2023
2023-04-28,3457.1715649466996,3448.582863564821,1.0,-0.002484314480936445,-0.002484314480936445,10972874.595497701,10684711.186768258,2023
2023-05-01,3444.5400456409607,3450.3246222781186,1.0,0.0016793466066618024,0.0016793466066618024,10991301.855214976,10702654.52024292,2023
2023-05-02,3449.2148822700615,3449.1740627926565,0.0,-1.183442574559379e-05,-0.0,10991171.779469324,10702654.52024292,2023
2023-05-03,3448.1112279503823,3448.4144882190085,1.0,8.794967696168499e-05,8.794967696168499e-05,10992138.449476758,10703595.81525061,2023
2023-05-04,3448.7411302011924,3447.853053471611,1.0,-0.0002575075066679755,-0.0002575075066679755,10989307.891311685,10700839.558979843,2023
2023-05-08,3452.7422790003084,3448.81083591349,0.0,-0.0011386436545610668,-0.0,10976794.985613223,10700839.558979843,2023
2023-05-09,3475.0389672686233,3449.9020204962912,0.0,-0.007233572633025709,-0.0,10897393.541806957,10700839.558979843,2023
2023-05-10,3451.865945127564,3450.789982178476,1.0,-0.00031170473193109505,-0.00031170473193109505,10893996.772674259,10697504.056653673,2023
2023-05-11,3457.6494433575685,3451.138117874224,1.0,-0.0018831653092691303,-0.0018831653092691303,10873481.57587267,10677358.888118418,2023
2023-05-12,3433.6773257373047,3452.1412358291773,0.0,0.005377299128684898,0.0,10931951.53887638,10677358.888118418,2023
2023-05-15,3447.119406048202,3452.236907685348,0.0,0.0014845733594741617,0.0,10948180.82289806,10677358.888118418,2023
2023-05-16,3464.963389200635,3452.331226165125,1.0,-0.003645684417584616,-0.003645684417584616,10908267.210671121,10638432.607199047,2023
2023-05-17,3456.4980041301665,3452.615139144401,1.0,-0.0011233523008333801,-0.0011233523008333801,10896013.383601908,10626481.899452489,2023
2023-05-18,3407.1533687549695,3452.7194619942616,0.0,0.013373654868944929,0.0,11041732.906041604,10626481.899452489,2023
2023-05-19,3459.70110107968,3453.1998785076566,1.0,-0.0018791283934888048,-0.0018791283934888048,11020984.072224542,10606513.375592332,2023
2023-05-22,3473.0712936711257,3453.906998173181,1.0,-0.005517967780525379,-0.005517967780525379,10960170.637204323,10547986.976522103,2023
2023-05-23,3433.2259606349626,3454.450777949036,1.0,0.006182178964459384,0.006182178964459384,11027928.373564532,10613196.51972575,2023
2023-05-25,3470.196727763455,3454.1259406418626,1.0,-0.004631088201143552,-0.004631088201143552,10976857.06459066,10564045.870546829,2023
2023-05-26,3425.4018890917027,3455.2727631749444,0.0,0.008720399839319937,0.0,11072579.647172956,10564045.870546829,2023
2023-05-29,3464.9958897951337,3456.600212778701,1.0,-0.002422997684112471,-0.002422997684112471,11045750.812330704,10538449.211867638,2023
2023-05-30,3456.5105282511586,3456.338602141711,0.0,-4.9739790474401246e-05,-0.0,11045201.398999667,10538449.211867638,2023
2023-05-31,3431.9717134661955,3457.417392620636,0.0,0.0074143032865328085,0.0,11127093.872032687,10538449.211867638,2023
2023-06-01,3462.0448466708503,3457.222575361961,0.0,-0.0013928968348074777,-0.0,11111594.978197727,10538449.211867638,2023
2023-06-02,3469.158702846138,3458.2468690694104,1.0,-0.0031453832791724645,-0.0031453832791724645,11076644.753148368,10505301.749928221,2023
2023-06-05,3462.0221023443933,3458.652189823681,1.0,-0.0009733942826160025,-0.0009733942826160025,11065862.810475085,10495075.949267687,2023
2023-06-06,3464.720335986438,3459.0858712155245,0.0,-0.0016262394145901693,-0.0,11047867.068216242,10495075.949267687,2023
2023-06-07,3454.813802144398,3459.792216917931,0.0,0.001441008129133614,0.0,11063787.134471128,10495075.949267687,2023
2023-06-08,3440.4721515546375,3460.5612470655624,1.0,0.005839051916710636,0.005839051916710636,11128389.161944741,10556357.242605284,2023
2023-06-09,3467.7439605373784,3461.5337712570135,0.0,-0.001790844235052047,-0.0,11108459.950368656,10556357.242605284,2023
2023-06-12,3479.7042681076714,3462.70790182472,1.0,-0.0048844283805170585,-0.0048844283805170585,11054201.473323239,10504795.471694626,2023
2023-06-13,3474.44212747377,3461.4595199180853,1.0,-0.0037366020441170766,-0.0037366020441170766,11012896.321501937,10465543.23146206,2023
2023-06-14,3440.8166647737194,3462.2222894162464,0.0,0.006221088400806929,0.0,11081408.523066923,10465543.23146206,2023
2023-06-15,3446.4875858679734,3462.074974913849,1.0,0.00452268828989566,0.00452268828989566,11131526.279629746,10512875.62128239,2023
2023-06-16,3453.288563668466,3462.328229678053,0.0,0.00261769783871868,0.0,11160665.251913574,10512875.62128239,2023
2023-06-19,3445.7820180555987,3464.0420714094143,0.0,0.005299247966973786,0.0,11219808.384559851,10512875.62128239,2023
2023-06-20,3464.501298630837,3464.7195325039866,0.0,6.299142483667808e-05,0.0,11220515.136276389,10512875.62128239,2023
2023-06-21,3468.808758777801,3465.3881532342184,1.0,-0.0009861038129953537,-0.0009861038129953537,11209450.543516733,10502508.834546698,2023
2023-06-22,3450.5190048826007,3466.35119602478,0.0,0.004588350656749451,0.0,11260883.433279878,10502508.834546698,2023
2023-06-26,3474.432596517604,3466.833092709594,0.0,-0.00218726471068309,-0.0,11236252.900335148,10502508.834546698,2023
2023-06-27,3473.0848738454542,3468.560661149472,1.0,-0.0013026496213935923,-0.0013026496213935923,11221615.999748643,10488827.745389692,2023
2023-06-28,3462.856691620023,3468.158592166666,0.0,0.001531077090043409,0.0,11238797.158919126,10488827.745389692,2023
2023-06-29,3466.363591342582,3469.8388810699544,0.0,0.001002575072058809,0.0,11250064.896790585,10488827.745389692,2023
2023-07-03,3449.542393281044,3470.8301574492307,1.0,0.006171184969244292,0.006171184969244292,11319491.12818468,10553556.241517035,2023
2023-07-04,3467.3704809125697,3473.6629850322115,0.0,0.0018147769770437971,0.0,11340033.480075961,10553556.241517035,2023
2023-07-05,3473.739943766057,3473.77324129879,0.0,9.585499568753875e-06,0.0,11340142.179961994,10553556.241517035,2023
2023-07-06,3475.5318139413016,3474.277127325779,0.0,-0.00036100564825491954,-0.0,11336048.324583014,10553556.241517035,2023
2023-07-07,3478.2260974942897,3477.938395684022,1.0,-8.271509735235938e-05,-8.271509735235938e-05,11335110.662242256,10552683.303085104,2023
2023-07-10,3480.4867688938534,3477.491638186253,1.0,-0.0008605493732568581,-0.0008605493732568581,11325356.239866067,10543602.198082456,2023
2023-07-11,3474.7338791957077,3477.983261762501,1.0,0.0009351457348283354,0.0009351457348283354,11335947.09844919,10553462.002707718,2023
2023-07-12,3480.9694054219162,3478.3105251121424,0.0,-0.0007638332889775556,-0.0,11327288.324693305,10553462.002707718,2023
2023-07-13,3488.7666603986327,3480.0192996810492,0.0,-0.002507293140832756,-0.0,11298887.492372567,10553462.002707718,2023
2023-07-14,3479.0222942664495,3481.550947000109,1.0,0.0007268285511785599,0.0007268285511785599,11307099.846398579,10561132.560205065,2023
2023-07-17,3484.868115378921,3481.9278988997025,1.0,-0.000843709541329063,-0.000843709541329063,11297559.938373411,10552222.03189678,2023
2023-07-18,3479.9831962485287,3481.9204066181023,1.0,0.0005566723344130331,0.0005566723344130331,11303848.977437476,10558096.16196852,2023
2023-07-19,3475.164517409745,3482.277850467744,1.0,0.002046905411920319,0.002046905411920319,11326986.887084922,10579707.586142028,2023
2023-07-20,3487.740287315445,3482.408990962746,0.0,-0.001528581807564211,-0.0,11309672.660994805,10579707.586142028,2023
2023-07-21,3476.608419502764,3483.7335278455153,0.0,0.0020494422963430736,0.0,11332851.182504043,10579707.586142028,2023
2023-07-24,3487.7692265624955,3485.0987131153624,1.0,-0.0007656795142277906,-0.0007656795142277906,11324173.850515807,10571606.9207768,2023
2023-07-25,3485.3941313920277,3485.696216611751,0.0,8.66717531318173e-05,0.0,11325155.3365162,10571606.9207768,2023
2023-07-26,3482.5179447556206,3487.3548736846997,0.0,0.001388917158736458,0.0,11340885.039088441,10571606.9207768,2023
2023-07-27,3483.9218221698457,3487.6851505735417,1.0,0.001080198866618698,0.001080198866618698,11353135.45025412,10583026.35859096,2023
2023-07-28,3482.3686524537134,3488.6886232861893,0.0,0.0018148483010329564,0.0,11373739.66883741,10583026.35859096,2023
2023-07-31,3471.4635598104155,3490.17829989771,0.0,0.005391023055508315,0.0,11435055.761619462,10583026.35859096,2023
2023-08-01,3494.187416354522,3490.131478293128,1.0,-0.001160767176485833,-0.001160767176485833,11421782.324230088,10570741.928966025,2023
2023-08-02,3492.5558648839365,3489.8604689283434,1.0,-0.0007717545716859897,-0.0007717545716859897,11412967.51150456,10562583.910556234,2023
2023-08-03,3498.756160805276,3490.0503347264594,0.0,-0.0024882631651623743,-0.0,11384569.044840489,10562583.910556234,2023
2023-08-07,3484.485900707094,3490.8123320897794,0.0,0.001815599650267341,0.0,11405238.864416746,10562583.910556234,2023
2023-08-08,3510.661617691345,3491.3292492301357,1.0,-0.005506759285425655,-0.005506759285425655,11342432.959397621,10504418.30352869,2023
2023-08-09,3487.351899565001,3492.1756560629915,1.0,0.00138321472478653,0.00138321472478653,11358121.979681963,10518948.16960145,2023
2023-08-10,3483.0075462964164,3493.368440428047,1.0,0.002974697583600694,0.002974697583600694,11391908.957689166,10550238.859303584,2023
2023-08-11,3482.954517811924,3494.412525930928,1.0,0.003289738083115168,0.003289738083115168,11429385.354426656,10584946.381864997,2023
2023-08-14,3476.235405436414,3495.098781588158,0.0,0.005426380538626319,0.0,11491405.548682377,10584946.381864997,2023
2023-08-15,3511.1688392261517,3496.6226219811774,0.0,-0.004142841860085622,-0.0,11443798.472744076,10584946.381864997,2023
2023-08-16,3511.004937745645,3497.5232667922455,1.0,-0.0038398325244326514,-0.0038398325244326514,11399856.20316538,10544301.960478537,2023
2023-08-17,3503.826627346052,3499.0744889636944,1.0,-0.0013562709824935792,-0.0013562709824935792,11384394.908992426,10530001.02969889,2023
2023-08-18,3489.668044502292,3499.864205450702,0.0,0.002921814000180545,0.0,11417657.993421104,10530001.02969889,2023
2023-08-21,3518.881778226237,3500.179337712833,1.0,-0.005314881741446786,-0.005314881741446786,11356974.491421787,10474035.319488728,2023
2023-08-22,3496.4860972873257,3502.936557358322,0.0,0.0018448407605569095,0.0,11377926.300880168,10474035.319488728,2023
2023-08-24,3500.109416101089,3502.782671876566,0.0,0.0007637634878439048,0.0,11386616.34555616,10474035.319488728,2023
2023-08-28,3517.885890482412,3503.9392538344428,1.0,-0.003964493756236309,-0.003964493756236309,11341474.176149543,10432511.071862016,2023
2023-08-29,3510.8656018196316,3504.6689971185456,0.0,-0.001764979182875659,-0.0,11321456.710325519,10432511.071862016,2023
2023-08-30,3527.8114109081066,3503.9675021197877,0.0,-0.006758838841155912,-0.0,11244936.808973305,10432511.071862016,2023
2023-08-31,3506.5820462714223,3505.2604150803822,0.0,-0.000376900119147483,-0.0,11240698.590950198,10432511.071862016,2023
2023-09-01,3501.085326044389,3506.1449894410875,0.0,0.0014451699760242853,0.0,11256943.311063377,10432511.071862016,2023
2023-09-04,3499.709759561113,3506.6790346783755,1.0,0.0019913865994809488,0.0019913865994809488,11279360.237124145,10453286.234609459,2023
2023-09-05,3487.248566363319,3507.6203997620505,0.0,0.005841807089758566,0.0,11345252.083725318,10453286.234609459,2023
2023-09-07,3504.688775114103,3508.7086935492093,1.0,0.0011470115302820716,0.0011470115302820716,11358265.218679309,10465276.274449892,2023
2023-09-08,3520.7568273447755,3509.381342206823,1.0,-0.003230977228987353,-0.003230977228987353,11321566.922396958,10431463.205112083,2023
2023-09-11,3515.6859546246083,3510.3105108841255,1.0,-0.0015289885984872686,-0.0015289885984872686,11304256.3756556,10415513.616805928,2023
2023-09-13,3510.5243731107776,3511.062198159268,0.0,0.000153203621832132,0.0,11305988.228674471,10415513.616805928,2023
2023-09-14,3500.5823680132776,3511.188365316919,0.0,0.003029780816059091,0.0,11340242.8949163,10415513.616805928,2023
2023-09-18,3513.578147020671,3512.101729894649,1.0,-0.0004202032982457693,-0.0004202032982457693,11335477.687448947,10411136.983631222,2023
2023-09-19,3522.773044192882,3515.073307656519,0.0,-0.0021857032626770856,-0.0,11310701.696883487,10411136.983631222,2023
2023-09-20,3519.615336941053,3515.469929851963,1.0,-0.001177801177753901,-0.001177801177753901,11297379.939103676,10398874.734230144,2023
2023-09-21,3517.2283872772477,3516.1171167707453,1.0,-0.00031595062479372604,-0.00031595062479372604,11293810.524853382,10395589.20326071,2023
2023-09-22,3507.7105274326145,3517.1217630700025,0.0,0.002683013767466269,0.0,11324111.973978719,10395589.20326071,2023
2023-09-25,3526.271715162858,3517.692448253662,1.0,-0.0024329568456978867,-0.0024329568456978867,11296560.898230176,10370297.183343574,2023
2023-09-26,3484.641214465025,3520.628552498702,1.0,0.010327415598567535,0.010327415598567535,11413225.177460726,10477395.552236618,2023
2023-09-27,3524.672125100198,3520.6715365227815,1.0,-0.001135024318695499,-0.001135024318695499,11400270.88932956,10465503.453488238,2023
2023-09-28,3547.819314836813,3521.75255094978,1.0,-0.007347263649539082,-0.007347263649539082,11316510.09342949,10388610.6403903,2023
2023-09-29,3505.8161974759178,3522.858850319,1.0,0.004861251099059993,0.004861251099059993,11371522.490558699,10439112.285283603,2023
2023-10-02,3520.307918759926,3522.308296778394,1.0,0.0005682395019503961,0.0005682395019503961,11377984.23883515,10445044.201249396,2023
2023-10-03,3522.224701939938,3523.428731790991,0.0,0.0003418378873982775,0.0,11381873.664930204,10445044.201249396,2023
2023-10-04,3518.5390990573524,3525.512058031731,1.0,0.001981776748266606,0.001981776748266606,11404429.997511072,10465743.946982048,2023
2023-10-05,3536.4733076980565,3526.350487379029,0.0,-0.002862405407385027,-0.0,11371785.895418052,10465743.946982048,2023
2023-10-06,3531.3485709732327,3525.409033792017,0.0,-0.0016819458804030463,-0.0,11352659.166978426,10465743.946982048,2023
2023-10-09,3527.0197971197013,3526.516227825777,1.0,-0.00014277472849322237,-0.00014277472849322237,11351038.294148186,10464249.703231538,2023
2023-10-10,3534.951011700668,3526.0815143188943,1.0,-0.0025090863642567296,-0.0025090863642567296,11322557.558744181,10437993.996988984,2023
2023-10-11,3526.258707415723,3524.7477379193156,1.0,-0.00042849082321438914,-0.00042849082321438914,11317705.946734944,10433521.412348507,2023
2023-10-12,3558.372398410928,3525.5714646975844,1.0,-0.00921795979757245,-0.00921795979757245,11213379.788317194,10337345.631422367,2023
2023-10-13,3527.172217989293,3527.7882472457186,0.0,0.00017465244630909815,0.0,11215338.232528618,10337345.631422367,2023
2023-10-16,3529.854988921567,3529.6194771800065,0.0,-6.671994807139203e-05,-0.0,11214589.94574414,10337345.631422367,2023
2023-10-17,3511.5075731514025,3531.6271255635156,0.0,0.0057296053028461635,0.0,11278845.11976652,10337345.631422367,2023
2023-10-18,3525.8693338116123,3532.852413405743,1.0,0.001980527051063996,0.001980527051063996,11301183.17763098,10357819.024081599,2023
2023-10-19,3545.0129614424463,3533.80926480542,0.0,-0.003160410627234378,-0.0,11265466.798216073,10357819.024081599,2023
2023-10-20,3519.651515433771,3534.559857807862,0.0,0.004235743882233134,0.0,11313184.430287117,10357819.024081599,2023
2023-10-23,3511.681812870223,3534.516757933104,1.0,0.006502566656008346,0.006502566656008346,11386749.166136775,10425171.43269656,2023
2023-10-24,3534.859416656463,3534.3971410122654,1.0,-0.00013077624587254366,-0.00013077624587254366,11385260.049828136,10423808.067914015,2023
2023-10-25,3548.9314074170984,3535.6451874441796,0.0,-0.0037437240813252837,-0.0,11342636.777607445,10423808.067914015,2023
2023-10-26,3536.094722406012,3533.198906638126,1.0,-0.0008189304855259483,-0.0008189304855259483,11333347.946564015,10415271.693711929,2023
2023-10-27,3529.6361214026456,3533.098668120966,1.0,0.00098099254405426,0.00098099254405426,11344465.876398766,10425488.997587759,2023
2023-10-30,3513.4000043483115,3534.784962680089,0.0,0.006086684779788909,0.0,11413516.064183477,10425488.997587759,2023
2023-10-31,3539.5808258968023,3537.6218366801654,0.0,-0.000553452319072445,-0.0,11407199.227248985,10425488.997587759,2023
2023-11-02,3544.6398604758783,3537.8931906450407,1.0,-0.0019033442314029259,-0.0019033442314029259,11385487.400403338,10405645.703244645,2023
2023-11-03,3518.9824528166782,3539.1536200002192,1.0,0.005732102235234349,0.005732102235234349,11450750.178180423,10465291.928239271,2023
2023-11-06,3551.199473868663,3541.3889218326667,1.0,-0.002762602356805588,-0.002762602356805588,11419116.308750989,10436380.48809366,2023
2023-11-07,3549.52379879134,3542.3360699656737,1.0,-0.0020249839790097424,-0.0020249839790097424,11395992.78117132,10415246.984806418,2023
2023-11-08,3554.369200783322,3541.510397446851,0.0,-0.003617745543607831,-0.0,11354764.979072252,10415246.984806418,2023
